genre,price,release_date,rating,publisher
Adventure,23.83,2016-12-26,1.3,Microsoft
Simulation,14.72,2015-05-22,4.2,Ubisoft
Strategy,26.9,2020-08-24,7.7,EA
Simulation,19.23,2023-03-10,9.5,Ubisoft
Strategy,44.67,2017-06-24,4.4,Microsoft
Simulation,58.27,2017-03-14,8.8,Sony
RPG,26.28,2015-05-19,4.5,Indie Studio
Adventure,51.66,2012-11-23,2.6,Indie Studio
Strategy,33.95,2023-03-25,1.0,Ubisoft
Action,9.43,2012-01-28,4.0,EA
Adventure,41.44,2014-12-01,4.4,Ubisoft
Action,30.81,2014-07-02,9.5,Microsoft
Adventure,39.04,2023-04-12,2.9,Indie Studio
Adventure,53.38,2010-01-24,4.4,EA
Simulation,26.43,2013-05-24,1.2,Nintendo
Strategy,54.07,2021-05-13,7.9,Microsoft
Strategy,45.04,2018-06-25,9.2,Indie Studio
Adventure,29.32,2013-07-28,3.1,Ubisoft
RPG,36.19,2023-11-14,4.9,Indie Studio
RPG,19.53,2016-12-17,2.1,EA
Action,59.02,2020-03-01,5.1,Microsoft
Action,40.04,2020-10-30,2.2,Nintendo
Simulation,2.63,2022-05-27,5.7,Sony
Adventure,19.6,2021-10-13,7.6,Valve
Action,37.4,2021-07-30,6.0,EA
Action,3.38,2024-12-11,3.2,Sony
Sports,1.43,2024-07-21,4.2,Nintendo
Adventure,27.0,2024-09-25,6.7,Sony
Simulation,19.96,2013-07-29,6.3,Ubisoft
Action,26.3,2022-03-23,2.2,Valve
Simulation,15.76,2018-09-10,8.6,EA
Strategy,9.88,2024-07-08,5.3,Microsoft
Simulation,41.35,2019-12-08,2.5,Indie Studio
RPG,30.87,2012-02-21,2.1,Nintendo
RPG,12.01,2011-07-21,9.7,Valve
Simulation,19.18,2022-08-28,3.5,Nintendo
RPG,35.51,2021-04-25,9.2,Indie Studio
Strategy,4.33,2021-09-13,4.7,Sony
Adventure,8.85,2011-10-01,4.5,Nintendo
RPG,4.39,2020-02-18,7.3,Nintendo
RPG,48.74,2021-05-30,1.1,Sony
Simulation,45.14,2016-07-27,4.0,Sony
Strategy,45.2,2017-04-24,3.7,Indie Studio
Adventure,42.98,2013-03-18,8.8,Valve
Simulation,40.16,2014-09-17,5.8,EA
Simulation,28.62,2010-04-15,4.3,Sony
Sports,38.54,2014-08-10,3.4,Valve
Strategy,2.3,2021-10-26,6.3,Indie Studio
Adventure,37.29,2015-01-24,2.4,Nintendo
Strategy,46.67,2012-05-12,3.2,Nintendo
Adventure,30.02,2019-06-08,3.6,Microsoft
Strategy,21.45,2017-01-09,6.5,Ubisoft
Simulation,16.65,2010-10-26,4.4,Sony
Simulation,38.57,2017-12-18,5.6,Indie Studio
Action,41.57,2021-04-30,6.9,Valve
RPG,52.26,2012-02-10,9.6,Microsoft
Sports,20.54,2016-12-14,7.9,Valve
Strategy,46.19,2014-01-02,4.6,EA
Sports,33.68,2020-07-21,7.7,Microsoft
Action,52.97,2018-07-16,9.5,Indie Studio
RPG,31.67,2015-11-03,5.5,Valve
Strategy,31.06,2014-09-06,4.7,Sony
Adventure,34.67,2012-09-17,1.7,Valve
RPG,44.96,2011-12-12,9.0,Ubisoft
Simulation,57.88,2021-10-14,3.2,Nintendo
Action,4.41,2024-09-11,1.6,Nintendo
RPG,3.21,2024-08-05,5.8,Microsoft
RPG,56.25,2010-02-08,8.6,Valve
Simulation,31.79,2013-06-29,4.7,Valve
Strategy,36.89,2023-04-20,8.0,Valve
Adventure,28.95,2013-12-07,8.5,Valve
Simulation,5.62,2018-03-13,5.1,Ubisoft
Adventure,46.09,2014-01-09,6.3,Sony
Strategy,44.83,2015-10-01,5.8,Ubisoft
RPG,18.7,2011-01-09,9.5,Indie Studio
Adventure,18.37,2023-10-06,7.5,Indie Studio
Action,50.27,2021-08-22,9.3,Ubisoft
Action,4.34,2021-01-08,3.0,Ubisoft
Simulation,52.87,2013-01-18,3.8,Nintendo
Strategy,15.4,2017-06-19,1.6,Indie Studio
Simulation,35.58,2016-07-26,5.5,Ubisoft
Simulation,56.16,2018-11-09,8.9,Valve
Sports,40.69,2013-06-19,3.9,Ubisoft
Simulation,24.87,2018-07-21,2.2,Valve
Sports,41.37,2011-10-16,1.6,Microsoft
Action,20.64,2021-05-21,5.0,Indie Studio
Action,16.64,2011-05-24,2.5,Sony
Simulation,59.8,2016-05-28,4.1,Nintendo
Action,45.05,2018-08-29,8.4,Sony
Strategy,38.68,2014-08-15,4.5,Microsoft
Sports,21.32,2013-10-20,6.5,Sony
Sports,2.95,2016-01-07,5.5,Nintendo
Simulation,1.86,2020-09-16,7.5,Valve
Action,33.25,2024-10-04,2.4,Microsoft
Adventure,45.72,2018-01-07,9.3,Microsoft
Sports,32.24,2024-05-02,6.8,Valve
Simulation,50.45,2023-02-21,3.4,Valve
Simulation,2.01,2011-05-31,2.1,Nintendo
Strategy,22.01,2020-01-07,2.3,Indie Studio
RPG,14.22,2015-01-08,8.0,Ubisoft
RPG,26.84,2024-09-04,6.3,Indie Studio
Sports,4.34,2010-01-30,4.4,EA
Strategy,57.25,2018-10-20,4.0,Ubisoft
Strategy,13.4,2010-11-22,8.7,Indie Studio
Strategy,55.34,2020-04-24,8.9,Ubisoft
Sports,25.55,2021-04-04,6.2,Sony
RPG,59.13,2010-04-21,5.7,EA
Strategy,33.24,2010-04-17,8.3,Valve
Action,55.85,2016-08-23,7.7,Ubisoft
Simulation,0.32,2021-12-27,4.6,Indie Studio
Simulation,44.89,2021-12-13,1.7,Nintendo
Adventure,54.18,2016-12-06,7.9,Ubisoft
Adventure,8.38,2018-08-11,2.5,Valve
Sports,5.77,2024-07-22,1.1,Indie Studio
Sports,25.47,2024-09-06,8.6,Ubisoft
Simulation,56.02,2022-11-07,6.2,Microsoft
Action,32.54,2012-03-09,9.0,Sony
RPG,31.65,2024-09-22,5.4,Sony
RPG,8.47,2024-06-04,9.3,Ubisoft
Sports,0.05,2016-09-03,4.2,Sony
Action,48.61,2015-07-05,7.5,Nintendo
Sports,5.25,2011-03-02,3.7,EA
RPG,38.03,2018-05-03,1.0,Ubisoft
Sports,54.88,2019-01-02,4.4,Nintendo
Strategy,12.52,2017-12-24,7.6,Microsoft
Sports,39.92,2013-05-24,2.4,Nintendo
Simulation,4.72,2019-04-15,5.5,Nintendo
Sports,36.23,2021-07-15,2.9,Microsoft
Simulation,9.84,2020-12-11,1.7,Valve
Action,44.16,2018-03-26,6.6,Ubisoft
RPG,18.07,2018-04-28,9.6,Ubisoft
Adventure,27.8,2011-08-22,3.8,Ubisoft
Adventure,35.97,2015-09-19,6.2,EA
RPG,10.28,2013-03-30,9.6,Nintendo
Adventure,44.5,2017-07-13,6.9,Ubisoft
Sports,18.16,2017-01-28,7.1,Sony
Action,39.74,2023-01-12,2.6,Valve
Action,9.5,2019-08-15,5.4,Microsoft
RPG,41.29,2022-12-29,4.3,Microsoft
Adventure,7.69,2021-02-06,5.2,EA
Sports,25.52,2022-01-01,8.2,Indie Studio
Action,14.83,2020-10-11,5.1,Microsoft
Action,44.9,2014-08-27,1.6,Valve
Strategy,15.72,2022-05-05,9.1,Indie Studio
Strategy,52.9,2017-01-19,5.9,Nintendo
Action,53.51,2024-01-25,9.3,Microsoft
RPG,11.79,2010-05-16,6.2,Indie Studio
Simulation,36.83,2015-07-19,1.6,Indie Studio
Simulation,5.26,2019-09-06,6.0,Microsoft
Sports,23.49,2023-04-17,6.2,Sony
Action,42.8,2024-09-11,2.9,Nintendo
Action,39.57,2017-11-30,5.2,Ubisoft
Action,37.48,2017-07-20,5.1,Valve
RPG,16.95,2024-01-08,6.6,Microsoft
Strategy,22.68,2020-05-01,3.3,Sony
Action,6.18,2011-01-16,6.2,Valve
Action,43.14,2014-03-09,3.2,Indie Studio
Adventure,30.23,2023-06-03,5.0,EA
RPG,42.53,2022-07-08,2.1,Sony
Sports,14.94,2019-12-08,1.3,Indie Studio
Action,19.47,2023-10-29,3.9,EA
Adventure,20.05,2012-04-28,3.5,Microsoft
Simulation,1.54,2023-09-02,4.7,Sony
Sports,20.46,2021-04-20,9.7,Ubisoft
Action,48.2,2015-04-12,5.7,Indie Studio
Action,53.84,2015-12-06,6.0,Valve
Adventure,31.09,2021-09-26,9.5,Valve
RPG,27.33,2015-10-23,9.3,Indie Studio
Action,1.85,2022-12-02,9.0,Indie Studio
Simulation,52.75,2024-04-19,1.9,Nintendo
Action,0.78,2017-12-28,6.7,Sony
Simulation,56.69,2022-10-26,8.3,Sony
Sports,29.35,2011-04-18,8.5,Indie Studio
Sports,20.52,2014-11-23,6.2,EA
Strategy,55.45,2010-04-24,1.2,Sony
Strategy,1.46,2013-08-29,9.8,Valve
Simulation,34.89,2010-12-05,5.2,Sony
RPG,32.94,2016-04-04,4.5,Nintendo
Action,13.16,2013-04-11,4.6,Nintendo
Action,25.73,2010-03-20,4.8,Indie Studio
Strategy,39.14,2022-06-26,3.2,Valve
Simulation,43.63,2017-04-06,3.9,Valve
Action,0.04,2022-10-02,9.9,Valve
Action,56.21,2021-12-29,4.3,Sony
RPG,9.87,2021-10-28,5.7,Sony
Adventure,14.01,2017-03-25,8.6,Ubisoft
Strategy,15.81,2024-09-29,5.7,Microsoft
Strategy,2.27,2013-06-10,3.9,Indie Studio
Adventure,7.38,2012-04-07,5.7,Microsoft
Action,59.18,2017-06-11,2.0,EA
RPG,18.91,2023-06-25,2.2,Sony
RPG,6.92,2017-09-11,7.2,Ubisoft
Strategy,6.42,2019-04-09,9.3,Ubisoft
RPG,43.17,2015-05-20,7.5,Nintendo
Sports,51.27,2016-08-24,1.7,Sony
Adventure,15.42,2017-10-12,4.6,Ubisoft
Action,1.25,2011-09-06,1.0,Nintendo
Sports,13.39,2011-07-17,5.6,EA
Adventure,3.39,2023-03-20,2.7,Nintendo
Simulation,6.2,2021-12-01,8.8,EA
Strategy,25.89,2010-07-04,1.9,Microsoft
RPG,13.8,2016-01-02,1.0,Microsoft
Simulation,30.96,2021-02-17,5.1,Valve
RPG,15.21,2010-09-03,2.4,Valve
Sports,56.43,2021-03-10,7.6,Indie Studio
Action,54.36,2016-02-13,9.3,Nintendo
Action,34.01,2012-05-15,1.4,Indie Studio
Action,21.27,2015-09-19,4.6,Valve
RPG,22.87,2011-08-24,10.0,Sony
Simulation,24.71,2023-11-06,7.6,Nintendo
Action,43.65,2018-04-22,9.6,Ubisoft
Simulation,27.1,2015-08-19,2.5,Sony
RPG,51.4,2015-11-02,3.0,Indie Studio
Sports,56.65,2011-06-17,2.4,Nintendo
Simulation,20.16,2023-12-03,3.7,Indie Studio
Sports,33.64,2015-08-05,7.5,Microsoft
RPG,5.7,2010-12-24,2.5,EA
RPG,12.03,2011-01-13,5.7,Indie Studio
Strategy,24.81,2016-01-29,3.4,Valve
RPG,12.37,2024-02-01,8.5,Valve
RPG,52.59,2022-04-16,1.1,Valve
Adventure,9.5,2024-04-19,3.0,Nintendo
Action,27.34,2023-02-19,6.4,Sony
Strategy,36.34,2019-01-21,1.9,EA
Strategy,41.51,2017-02-09,5.2,Valve
Strategy,22.98,2012-02-23,4.9,Sony
Adventure,52.15,2016-07-07,8.7,Indie Studio
Sports,34.1,2019-11-13,6.6,Ubisoft
RPG,26.37,2012-09-09,6.8,Microsoft
Action,4.03,2020-10-17,9.6,Ubisoft
Simulation,27.88,2017-02-03,9.8,EA
Sports,49.24,2012-11-08,6.9,Valve
RPG,36.87,2024-06-03,5.7,Ubisoft
Adventure,49.93,2016-12-13,6.5,Microsoft
RPG,29.64,2012-05-11,4.4,Sony
RPG,7.11,2015-02-20,9.9,Sony
Adventure,0.82,2015-01-10,7.3,Ubisoft
Strategy,18.19,2021-07-10,3.6,Indie Studio
Strategy,41.88,2019-08-28,1.5,Indie Studio
Action,47.42,2014-08-13,1.4,Valve
Action,17.75,2019-04-25,2.8,Microsoft
Strategy,29.74,2014-06-11,3.1,EA
Sports,25.27,2023-07-29,4.7,Valve
Simulation,24.63,2017-04-11,2.9,Nintendo
RPG,13.88,2015-04-17,6.7,Ubisoft
Simulation,8.18,2011-05-23,2.9,Nintendo
RPG,11.8,2022-06-28,2.7,Ubisoft
Strategy,3.32,2019-07-11,5.2,EA
Action,11.89,2017-04-10,9.0,Valve
Sports,0.55,2013-01-26,5.2,Microsoft
Action,37.64,2010-10-17,4.7,Indie Studio
Simulation,18.98,2017-09-30,6.2,Indie Studio
Action,58.39,2016-01-19,3.3,Valve
Strategy,11.62,2023-03-06,4.2,Ubisoft
Sports,20.75,2013-11-01,2.9,Indie Studio
Simulation,21.47,2011-07-21,6.1,Sony
Sports,0.51,2014-01-13,7.3,Nintendo
RPG,50.35,2023-12-08,7.1,Microsoft
Action,1.92,2024-05-03,3.3,Microsoft
Sports,56.41,2015-06-11,8.0,Indie Studio
Adventure,53.52,2020-05-15,3.3,Valve
Action,32.13,2020-08-01,2.4,Valve
RPG,32.62,2018-12-05,4.1,Ubisoft
Sports,39.23,2019-09-18,6.4,Sony
Simulation,23.22,2018-11-26,2.3,Nintendo
RPG,38.83,2024-07-06,6.8,Sony
Adventure,2.69,2023-11-03,8.8,Microsoft
Sports,3.24,2014-09-13,3.6,Sony
Strategy,27.43,2012-10-09,5.1,Indie Studio
Action,32.98,2013-08-03,3.1,Ubisoft
Simulation,53.27,2022-07-07,4.3,Sony
Strategy,6.28,2011-09-10,1.2,Nintendo
Sports,49.36,2022-12-20,9.6,Microsoft
Sports,12.6,2021-08-28,4.7,EA
RPG,23.65,2015-06-06,8.1,Microsoft
Sports,19.0,2016-02-07,2.3,EA
Simulation,24.01,2023-03-14,8.3,Nintendo
Strategy,9.03,2011-04-14,8.7,Microsoft
Simulation,30.21,2021-04-09,7.4,Microsoft
Adventure,48.1,2021-12-04,9.1,Microsoft
Adventure,26.49,2013-02-13,2.5,Microsoft
Action,29.44,2013-12-07,5.3,Ubisoft
Action,50.93,2011-06-21,6.6,Valve
Adventure,42.36,2012-08-09,6.4,Microsoft
Sports,29.43,2017-09-14,8.7,Ubisoft
Simulation,15.46,2018-03-26,2.9,Nintendo
Adventure,53.1,2020-12-08,2.6,Microsoft
Action,34.62,2015-01-15,3.3,Sony
Adventure,13.27,2012-04-30,9.0,Microsoft
Sports,16.15,2015-05-26,9.5,Indie Studio
Adventure,48.19,2024-09-20,6.1,Microsoft
Simulation,2.65,2013-04-06,5.5,EA
Strategy,59.53,2020-09-25,6.4,Sony
Sports,7.82,2022-09-03,6.5,Microsoft
Action,47.76,2015-08-25,2.5,Microsoft
Simulation,23.69,2018-05-05,7.2,Microsoft
Adventure,29.53,2022-01-17,5.1,Ubisoft
Adventure,52.84,2019-09-29,5.7,Nintendo
Strategy,24.77,2022-05-09,1.3,EA
Action,32.25,2010-11-01,7.9,Microsoft
Action,2.96,2023-06-10,8.5,Nintendo
RPG,0.14,2017-10-18,6.6,EA
Action,14.69,2016-09-01,7.7,EA
Strategy,40.83,2017-09-05,5.7,Indie Studio
RPG,7.28,2015-06-08,6.6,EA
RPG,6.83,2020-10-11,4.6,Microsoft
Adventure,24.66,2011-12-14,8.1,Ubisoft
Adventure,38.87,2017-12-05,5.2,Microsoft
Action,42.72,2014-08-09,7.1,Microsoft
RPG,10.71,2013-08-26,6.6,Nintendo
Adventure,4.78,2018-10-04,7.3,Valve
Strategy,56.42,2010-06-24,8.1,Valve
Adventure,15.64,2018-10-11,5.6,Indie Studio
Sports,51.2,2024-03-13,8.3,Valve
Sports,51.81,2013-11-17,5.5,Nintendo
Adventure,46.35,2015-06-11,9.6,Sony
RPG,10.13,2023-04-16,7.8,Indie Studio
RPG,49.31,2014-11-08,2.5,Nintendo
Simulation,46.16,2021-09-06,8.5,EA
Sports,35.8,2012-12-10,6.0,Microsoft
Strategy,20.23,2024-11-30,9.9,Sony
RPG,15.75,2023-01-13,7.5,EA
Action,7.31,2011-08-15,1.8,Indie Studio
Sports,30.59,2018-02-26,4.6,Microsoft
Strategy,35.12,2024-05-31,5.7,Microsoft
Strategy,21.56,2020-11-26,8.6,Indie Studio
RPG,28.52,2016-08-07,7.6,EA
Strategy,21.81,2024-11-27,4.3,Nintendo
RPG,38.46,2012-04-27,6.9,Valve
Adventure,54.08,2011-05-09,6.2,Sony
Sports,9.84,2011-06-30,2.1,Indie Studio
Simulation,22.88,2023-09-09,3.1,Indie Studio
Adventure,8.45,2016-04-05,4.1,Microsoft
Sports,37.5,2017-05-21,2.8,Ubisoft
RPG,43.73,2020-07-04,2.4,Microsoft
Sports,55.91,2014-03-21,1.5,Valve
RPG,16.73,2012-06-02,8.9,Microsoft
Adventure,57.01,2020-10-31,3.6,Ubisoft
Action,3.8,2018-06-22,3.6,Indie Studio
Action,36.18,2016-06-23,2.9,Nintendo
Sports,3.43,2023-09-10,5.3,Microsoft
Action,53.63,2019-03-02,5.6,Sony
RPG,31.79,2018-05-30,2.9,Nintendo
Strategy,40.16,2020-01-24,6.5,Ubisoft
RPG,49.89,2022-11-29,7.5,EA
Strategy,9.02,2012-08-10,4.4,Microsoft
Adventure,2.32,2019-01-14,6.3,Indie Studio
Simulation,52.73,2020-03-24,5.5,Indie Studio
Strategy,18.9,2018-09-15,2.8,Nintendo
Action,7.74,2018-02-11,7.6,Microsoft
RPG,28.11,2021-01-10,8.2,Sony
Adventure,35.9,2018-11-22,6.8,Microsoft
Action,1.86,2022-02-02,3.9,Nintendo
Adventure,16.49,2019-03-12,9.3,Valve
Simulation,1.97,2023-08-12,5.1,Nintendo
RPG,25.22,2023-04-11,3.4,Ubisoft
Sports,53.71,2017-05-28,4.7,Nintendo
RPG,58.96,2024-12-28,7.2,Indie Studio
Simulation,38.22,2012-11-03,8.6,Sony
RPG,9.7,2010-03-12,4.2,Nintendo
Sports,54.35,2017-11-14,3.1,Nintendo
Strategy,30.97,2010-04-16,6.6,Sony
Adventure,9.22,2012-02-09,9.3,Nintendo
Sports,55.3,2015-07-03,2.6,Indie Studio
Action,45.45,2018-01-19,8.2,Sony
Simulation,43.9,2016-01-02,5.3,Indie Studio
Strategy,42.55,2024-12-22,8.2,Indie Studio
Action,12.02,2019-07-28,5.5,Indie Studio
Action,12.66,2021-10-21,4.4,Ubisoft
Simulation,41.3,2024-04-09,7.3,Sony
Strategy,13.18,2021-12-04,9.1,Ubisoft
Action,26.32,2012-07-22,3.9,Ubisoft
Action,46.92,2011-07-29,5.1,Sony
Strategy,47.04,2020-10-05,3.1,Nintendo
RPG,27.2,2021-12-29,2.7,Microsoft
Action,47.53,2021-03-11,8.0,Valve
Adventure,50.32,2016-12-06,2.8,Microsoft
Strategy,39.29,2016-08-16,8.1,Indie Studio
Action,13.71,2010-03-11,4.9,Sony
Simulation,16.44,2022-04-02,10.0,Nintendo
Sports,18.89,2013-07-26,2.8,Ubisoft
Adventure,7.01,2020-06-11,1.8,EA
Sports,16.39,2016-06-07,1.7,Valve
Sports,12.57,2010-09-12,8.5,Microsoft
Action,27.32,2014-09-04,4.9,Nintendo
Adventure,54.51,2023-02-09,1.0,Indie Studio
Adventure,6.27,2024-09-27,8.9,Valve
RPG,43.22,2012-04-13,8.9,Indie Studio
Sports,41.24,2017-07-27,8.3,EA
Adventure,5.75,2016-10-07,3.2,EA
RPG,55.35,2020-03-31,4.4,EA
Strategy,34.11,2015-07-29,7.7,Microsoft
RPG,21.82,2015-05-22,5.4,Indie Studio
Simulation,45.39,2010-04-10,2.4,Sony
Action,15.44,2015-01-27,3.2,Valve
Strategy,41.61,2018-09-19,9.8,Sony
Strategy,2.38,2016-06-13,2.4,Indie Studio
Simulation,50.36,2010-04-22,7.5,EA
RPG,26.89,2018-08-25,5.3,Nintendo
Action,38.2,2010-07-02,7.7,EA
RPG,13.27,2020-07-19,7.0,Sony
Adventure,40.62,2010-06-14,5.0,EA
RPG,46.33,2015-11-08,4.2,Indie Studio
Strategy,28.39,2015-07-17,7.8,EA
Action,37.06,2011-03-31,3.9,Sony
RPG,27.38,2016-04-04,8.1,Sony
Action,53.65,2023-03-16,7.1,Indie Studio
Action,29.87,2011-06-26,6.2,Nintendo
Adventure,50.51,2024-01-05,4.3,Sony
Adventure,48.08,2017-04-19,2.8,Indie Studio
Strategy,24.63,2016-09-15,7.4,Nintendo
Simulation,13.81,2023-07-09,1.8,Ubisoft
Action,24.36,2020-10-08,9.7,Indie Studio
Simulation,49.57,2017-11-26,9.8,Ubisoft
Strategy,13.66,2022-08-20,2.2,Sony
Action,31.47,2021-10-02,1.9,EA
Action,48.37,2020-09-09,4.7,Valve
Sports,21.21,2014-08-16,9.7,EA
Simulation,38.53,2023-12-14,4.6,Sony
RPG,14.74,2014-06-26,4.3,Nintendo
Adventure,6.56,2022-12-12,7.3,Indie Studio
RPG,47.66,2022-10-15,2.6,EA
Simulation,5.94,2021-03-06,4.3,Ubisoft
Adventure,16.28,2024-03-31,3.6,Microsoft
RPG,51.31,2024-01-22,6.4,Sony
Sports,20.79,2015-03-06,2.5,EA
Adventure,58.38,2018-10-11,5.9,Microsoft
Action,58.78,2011-04-23,8.7,EA
RPG,16.1,2016-06-24,5.6,Nintendo
Adventure,2.46,2016-12-01,7.2,Nintendo
Sports,42.3,2011-01-02,1.7,Nintendo
Adventure,27.06,2015-01-11,5.0,Microsoft
Adventure,6.05,2014-09-12,1.9,Valve
Sports,42.45,2010-01-13,6.4,Microsoft
RPG,1.87,2011-06-20,3.5,Sony
Strategy,52.21,2018-11-14,3.6,Sony
RPG,8.32,2016-05-06,1.7,Ubisoft
Simulation,7.64,2021-01-25,3.8,Ubisoft
Sports,10.54,2011-01-11,5.6,Sony
RPG,57.62,2014-09-21,6.3,EA
Adventure,41.59,2010-09-14,1.6,Sony
Sports,48.08,2016-03-14,6.9,Indie Studio
Action,23.86,2011-03-26,5.4,Valve
RPG,20.18,2012-06-12,5.8,Ubisoft
Sports,14.07,2018-10-18,8.5,Ubisoft
RPG,28.84,2013-03-30,4.1,Indie Studio
Sports,33.11,2018-10-29,2.6,Indie Studio
Adventure,37.91,2024-09-23,6.0,Microsoft
Action,15.43,2013-08-01,9.5,Indie Studio
Action,56.92,2022-11-19,5.7,Ubisoft
Simulation,10.19,2012-07-05,8.5,Sony
Sports,57.94,2010-05-28,7.8,Ubisoft
RPG,0.89,2023-01-04,5.7,Indie Studio
Action,28.87,2015-10-16,6.8,Indie Studio
Action,20.0,2020-12-30,4.7,Indie Studio
Strategy,26.95,2020-10-15,5.8,Ubisoft
Strategy,34.24,2021-02-23,5.6,Indie Studio
Action,26.14,2024-10-12,7.4,Microsoft
Sports,24.89,2017-08-27,4.7,Sony
Simulation,43.96,2011-03-19,1.9,EA
Action,41.15,2018-01-23,8.1,Indie Studio
Adventure,50.0,2020-10-11,7.2,Ubisoft
RPG,15.0,2011-02-03,9.6,Ubisoft
Simulation,36.57,2013-02-25,4.9,Indie Studio
Adventure,35.11,2020-05-20,1.7,Ubisoft
Simulation,22.18,2018-03-15,2.1,Indie Studio
Adventure,29.16,2016-01-26,8.0,Valve
RPG,18.83,2014-09-04,1.6,Sony
RPG,8.51,2019-02-14,9.2,Indie Studio
Strategy,12.83,2015-06-11,3.5,Ubisoft
Sports,6.33,2022-08-08,9.1,Valve
Adventure,40.98,2017-01-12,8.0,EA
Strategy,39.64,2010-06-10,8.8,EA
Adventure,57.04,2022-02-22,2.9,Microsoft
Strategy,43.78,2020-09-09,6.4,Indie Studio
RPG,3.12,2019-10-14,1.8,Microsoft
Simulation,53.05,2018-09-13,2.8,Microsoft
Strategy,51.76,2014-12-31,3.8,Valve
Adventure,26.6,2020-09-29,7.7,EA
Adventure,35.15,2014-06-12,1.2,Microsoft
Sports,58.56,2013-03-22,9.1,Nintendo
RPG,31.94,2023-06-20,1.6,Microsoft
Adventure,54.32,2020-03-09,4.4,EA
Action,4.98,2023-05-13,1.7,Nintendo
Simulation,11.46,2018-10-26,7.9,Valve
Strategy,26.45,2018-12-04,2.3,Indie Studio
Sports,35.09,2010-05-11,9.0,Indie Studio
Simulation,48.97,2019-10-03,5.8,Nintendo
RPG,59.3,2014-02-08,9.5,EA
Sports,23.33,2017-08-20,3.6,Ubisoft
Strategy,2.84,2023-05-09,5.1,Nintendo
Strategy,48.07,2020-02-26,7.2,EA
Action,36.26,2014-09-04,8.5,Microsoft
RPG,11.91,2014-11-05,4.8,Ubisoft
Sports,29.69,2013-08-11,9.0,Valve
Sports,44.54,2019-04-03,2.1,Indie Studio
Adventure,46.22,2017-08-05,7.4,Valve
Action,29.98,2018-03-10,4.1,Sony
Action,18.31,2018-05-03,1.9,Valve
Sports,58.42,2011-01-11,4.5,Sony
Sports,39.8,2018-04-25,8.9,Valve
Simulation,24.49,2011-10-23,9.8,Valve
Simulation,16.83,2013-11-04,4.5,Valve
Simulation,43.87,2012-01-11,9.0,Sony
Action,14.53,2010-10-31,5.6,Microsoft
Adventure,10.3,2012-12-21,7.5,Sony
Strategy,31.79,2023-05-14,1.4,Nintendo
Simulation,17.4,2018-09-15,6.0,EA
Adventure,37.73,2013-04-25,1.6,EA
RPG,7.08,2018-04-23,3.4,Microsoft
Simulation,39.3,2010-08-17,6.1,EA
Strategy,17.0,2018-07-17,8.3,Valve
RPG,0.01,2015-01-29,6.0,Microsoft
RPG,7.62,2010-09-25,9.4,EA
Strategy,56.02,2017-08-06,8.3,Sony
Simulation,52.04,2017-10-20,2.4,Nintendo
Action,14.02,2021-11-28,4.5,Ubisoft
Strategy,46.7,2023-08-06,7.0,Nintendo
Strategy,36.51,2015-11-05,9.4,EA
Strategy,58.25,2024-07-06,9.9,Microsoft
RPG,22.42,2024-02-01,7.9,Indie Studio
Adventure,40.89,2019-06-22,6.2,EA
Action,3.81,2016-03-19,7.8,Sony
Simulation,23.77,2012-09-16,3.5,Nintendo
Simulation,57.83,2022-04-20,3.6,Indie Studio
Adventure,32.34,2012-07-26,6.9,Sony
Strategy,17.27,2011-03-16,8.8,Sony
Action,7.22,2016-06-16,9.7,Ubisoft
Simulation,42.21,2015-07-01,4.1,Sony
Sports,38.69,2019-02-28,8.2,Indie Studio
Simulation,22.44,2021-04-23,8.7,Sony
Strategy,57.06,2023-03-10,6.6,Ubisoft
Sports,1.33,2020-04-01,4.1,Valve
Adventure,18.22,2011-06-03,6.6,Indie Studio
Action,55.26,2010-09-26,6.3,Valve
Adventure,19.26,2022-12-17,6.5,Indie Studio
Adventure,15.14,2024-11-27,6.6,Microsoft
Action,32.05,2024-12-28,8.6,Ubisoft
Action,49.43,2021-06-17,2.5,Microsoft
Simulation,6.19,2024-02-18,4.3,Microsoft
Simulation,56.58,2013-10-20,6.3,Sony
Action,47.7,2014-08-22,3.5,Microsoft
Sports,10.88,2018-12-18,9.8,EA
RPG,42.72,2013-10-21,3.4,Indie Studio
Simulation,23.1,2020-08-01,5.2,Nintendo
RPG,24.14,2018-04-18,8.9,EA
Sports,47.0,2016-05-24,1.7,EA
Action,57.77,2020-01-23,8.4,Sony
Sports,7.6,2022-07-13,6.1,Nintendo
Simulation,25.24,2011-05-16,1.3,Microsoft
Adventure,28.86,2014-07-20,9.1,Nintendo
Action,22.58,2015-10-01,1.4,Microsoft
Strategy,21.79,2010-04-13,5.6,Valve
RPG,3.14,2017-07-09,1.4,Ubisoft
Sports,41.13,2018-12-21,1.6,Sony
Action,26.17,2018-06-13,9.0,Microsoft
Sports,11.69,2019-09-08,7.9,Microsoft
Action,48.96,2013-08-20,2.8,Nintendo
Simulation,48.15,2016-10-10,6.6,Sony
Simulation,29.18,2014-08-07,8.2,Indie Studio
Simulation,17.91,2020-04-04,9.0,Microsoft
Sports,38.29,2017-01-06,5.2,Valve
Strategy,17.29,2021-05-26,9.1,EA
Simulation,14.16,2019-01-31,5.6,Microsoft
Action,43.83,2016-09-02,7.2,Nintendo
Simulation,2.42,2010-11-04,9.8,Indie Studio
